,entity_id,trip_update_trip_trip_id,trip_update_trip_start_time,trip_update_trip_start_date,trip_update_trip_route_id,trip_update_trip_direction_id,trip_update_vehicle_id,trip_update_vehicle_label,trip_update_trip_schedule_relationship,feed_message
0,62145526_2,62145526_2,15:01:00,20240606,37,0,y1715,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1,61392224,61392224,15:00:00,20240606,44,1,y1884,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
2,61848878,61848878,14:59:00,20240606,88,0,y1978,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
3,61849139,61849139,14:50:00,20240606,350,1,y3151,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
4,61849892,61849892,14:30:00,20240606,78,0,y1977,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
5,61392381,61392381,14:48:00,20240606,7,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
6,61870249,61870249,14:22:00,20240606,111,1,y2084,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
7,61869527,61869527,14:35:00,20240606,96,0,y1408,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
8,61946080,61946080,14:43:00,20240606,742,0,y1323,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
9,61849671,61849671,13:38:00,20240606,70,0,y1959,1959,,trip_updates (2024-06-06 18:11:20.441111+00:00)
10,62144982,62144982,14:41:00,20240606,40,1,y1687,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
11,61848319,61848319,14:25:00,20240606,86,0,y2045,2045,,trip_updates (2024-06-06 18:11:20.441111+00:00)
12,61391078,61391078,13:46:00,20240606,22,1,y1869,1869,,trip_updates (2024-06-06 18:11:20.441111+00:00)
13,61849778,61849778,14:05:00,20240606,70,0,y3129,3129,,trip_updates (2024-06-06 18:11:20.441111+00:00)
14,61870351,61870351,14:05:00,20240606,89,1,y1994,1994,,trip_updates (2024-06-06 18:11:20.441111+00:00)
15,61946081,61946081,14:56:00,20240606,742,1,y1323,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
16,61848529,61848529,14:31:00,20240606,73,1,y3119,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
17,61945695,61945695,14:19:00,20240606,749,0,y1277,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
18,61945660,61945660,14:32:00,20240606,28,0,y1260,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
19,61391092,61391092,15:02:00,20240606,22,1,y1828,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
20,61946249,61946249,15:05:00,20240606,751,0,y1292,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
21,62146076,62146076,14:59:00,20240606,32,0,y1657,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
22,61849584,61849584,15:10:00,20240606,69,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
23,61391941,61391941,14:56:00,20240606,17,1,y1882,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
24,61394041,61394041,14:05:00,20240606,17,1,y3265,3265,,trip_updates (2024-06-06 18:11:20.441111+00:00)
25,61391555,61391555,14:30:00,20240606,9,1,y1918,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
26,61848718,61848718,15:10:00,20240606,62,0,y3159,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
27,61928600,61928600,14:25:00,20240606,201,0,y0777,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
28,61928717,61928717,13:51:00,20240606,211,1,y0791,0791,,trip_updates (2024-06-06 18:11:20.441111+00:00)
29,61392867,61392867,14:40:00,20240606,57,0,y1878,1878,,trip_updates (2024-06-06 18:11:20.441111+00:00)
30,61804595,61804595,15:06:00,20240606,Green-E,1,G-10162,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
31,CR-670118-084,CR-670118-084,13:05:00,20240606,CR-Greenbush,1,1845,1845,,trip_updates (2024-06-06 18:11:20.441111+00:00)
32,61869565,61869565,14:00:00,20240606,134,1,y0898,0898,,trip_updates (2024-06-06 18:11:20.441111+00:00)
33,62146196,62146196,13:43:00,20240606,34,1,y1668,1668,,trip_updates (2024-06-06 18:11:20.441111+00:00)
34,61869218,61869218,14:30:00,20240606,95,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
35,61848446,61848446,13:59:00,20240606,73,1,y1993,1993,,trip_updates (2024-06-06 18:11:20.441111+00:00)
36,62216402,62216402,14:20:00,20240606,429,0,y3300,3300,,trip_updates (2024-06-06 18:11:20.441111+00:00)
37,61869175,61869175,13:23:00,20240606,411,0,y0845,0845,,trip_updates (2024-06-06 18:11:20.441111+00:00)
38,61945697,61945697,15:07:00,20240606,749,0,y1277,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
39,61393237,61393237,13:55:00,20240606,65,0,y1906,1906,,trip_updates (2024-06-06 18:11:20.441111+00:00)
40,61393284,61393284,13:40:00,20240606,45,1,y1902,1902,,trip_updates (2024-06-06 18:11:20.441111+00:00)
41,62216283,62216283,14:37:00,20240606,119,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
42,61394304,61394304,14:07:00,20240606,57,0,y3213,3213,,trip_updates (2024-06-06 18:11:20.441111+00:00)
43,61946412,61946412,14:13:00,20240606,741,0,y1327,1327,,trip_updates (2024-06-06 18:11:20.441111+00:00)
44,61392878,61392878,14:30:00,20240606,22,0,y1821,1821,,trip_updates (2024-06-06 18:11:20.441111+00:00)
45,61849734,61849734,13:45:00,20240606,70,1,y2061,2061,,trip_updates (2024-06-06 18:11:20.441111+00:00)
46,61945603,61945603,13:45:00,20240606,28,0,y1215,1215,,trip_updates (2024-06-06 18:11:20.441111+00:00)
47,61392608,61392608,,,23,0,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
48,61393152,61393152,15:05:00,20240606,8,1,y1819,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
49,61393215,61393215,14:35:00,20240606,65,1,y1906,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
50,62215996,62215996,14:49:00,20240606,114,0,y3341,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
51,61394024,61394024,15:10:00,20240606,59,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
52,61394223,61394223,13:59:00,20240606,57,1,y1763,1763,,trip_updates (2024-06-06 18:11:20.441111+00:00)
53,61804299,61804299,13:45:00,20240606,Green-C,0,G-10036,3870-3640,,trip_updates (2024-06-06 18:11:20.441111+00:00)
54,62144748,62144748,14:55:00,20240606,42,1,y1674,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
55,61392147,61392147,13:44:00,20240606,1,1,y1885,1885,,trip_updates (2024-06-06 18:11:20.441111+00:00)
56,62144705,62144705,14:46:00,20240606,42,0,y1670,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
57,61870161,61870161,13:42:00,20240606,110,0,y1938,1938,,trip_updates (2024-06-06 18:11:20.441111+00:00)
58,61804365,61804365,13:36:00,20240606,Green-C,0,G-10056,3702-3891,,trip_updates (2024-06-06 18:11:20.441111+00:00)
59,61319191,61319191,13:18:00,20240606,Red,1,R-547CAC89,1850,,trip_updates (2024-06-06 18:11:20.441111+00:00)
60,61392590,61392590,13:49:00,20240606,15,0,y1811,1811,,trip_updates (2024-06-06 18:11:20.441111+00:00)
61,61848473,61848473,14:58:00,20240606,73,1,y3139,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
62,62146085,62146085,14:32:00,20240606,32,1,y1664,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
63,61929032,61929032,14:55:00,20240606,222,1,y0762,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
64,61869336,61869336,15:11:00,20240606,97,1,y1415,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
65,61319343,61319343,13:03:00,20240606,Red,1,R-547C9415,1853,,trip_updates (2024-06-06 18:11:20.441111+00:00)
66,62216460,62216460,14:25:00,20240606,435,1,y3343,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
67,61391550,61391550,13:50:00,20240606,10,1,y1886,1886,,trip_updates (2024-06-06 18:11:20.441111+00:00)
68,CR-670062-015,CR-670062-015,13:45:00,20240606,CR-Middleborough,0,1841,1841,,trip_updates (2024-06-06 18:11:20.441111+00:00)
69,61848533,61848533,14:06:00,20240606,73,0,y3119,3119,,trip_updates (2024-06-06 18:11:20.441111+00:00)
70,61871373,61871373,14:20:00,20240606,94,1,y1956,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
71,61870437,61870437,13:58:00,20240606,111,1,y1998,1998,,trip_updates (2024-06-06 18:11:20.441111+00:00)
72,61870660,61870660,15:07:00,20240606,109,1,y1996,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
73,61391408,61391408,14:25:00,20240606,9,0,y1871,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
74,61848331,61848331,14:40:00,20240606,88,0,y3143,3143,,trip_updates (2024-06-06 18:11:20.441111+00:00)
75,62144950,62144950,14:28:00,20240606,35,1,y1635,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
76,61391084,61391084,14:23:00,20240606,22,1,y1923,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
77,61929351,61929351,13:31:00,20240606,238,0,y0793,0793,,trip_updates (2024-06-06 18:11:20.441111+00:00)
78,ADDED-1581935281,ADDED-1581935281,13:57:26,20240606,Green-C,1,G-10041,3718-3851,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
79,61869567,61869567,14:00:00,20240606,134,0,y2024,2024,,trip_updates (2024-06-06 18:11:20.441111+00:00)
80,62216483,62216483,14:53:00,20240606,436,0,y3331,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
81,62144866,62144866,14:44:00,20240606,36,1,y1610,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
82,62216095,62216095,14:54:00,20240606,116,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
83,61870043,61870043,13:45:00,20240606,95,0,y2116,2116,,trip_updates (2024-06-06 18:11:20.441111+00:00)
84,62216757,62216757,14:10:00,20240606,456,0,y1412,1412,,trip_updates (2024-06-06 18:11:20.441111+00:00)
85,61319333,61319333,14:06:00,20240606,Red,0,R-547CB4E0,1634,,trip_updates (2024-06-06 18:11:20.441111+00:00)
86,61391088,61391088,14:42:00,20240606,23,1,y1827,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
87,61392315,61392315,14:30:00,20240606,22,0,y1780,1780,,trip_updates (2024-06-06 18:11:20.441111+00:00)
88,61848769,61848769,14:38:00,20240606,88,0,y2005,2005,,trip_updates (2024-06-06 18:11:20.441111+00:00)
89,62216262,62216262,14:37:00,20240606,119,0,y3114,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
90,61392602,61392602,14:22:00,20240606,23,0,y1849,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
91,62145465,62145465,14:12:00,20240606,21,0,y1627,1627,,trip_updates (2024-06-06 18:11:20.441111+00:00)
92,61946422,61946422,14:23:00,20240606,741,0,y1343,1343,,trip_updates (2024-06-06 18:11:20.441111+00:00)
93,61392603,61392603,14:22:00,20240606,15,0,y1903,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
94,62248816,62248816,14:34:00,20240606,Blue,0,B-547CB6A0,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
95,62144924,62144924,14:55:00,20240606,50,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
96,61392614,61392614,14:55:00,20240606,15,0,y1771,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
97,61946288,61946288,,,751,0,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
98,61928705,61928705,14:35:00,20240606,211,1,y0791,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
99,ADDED-1581935289,ADDED-1581935289,14:05:14,20240606,Green-B,1,G-10066,3856-3700,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
100,61869440,61869440,13:40:00,20240606,137,1,y0897,0897,,trip_updates (2024-06-06 18:11:20.441111+00:00)
101,ADDED-1581935282,ADDED-1581935282,14:01:52,20240606,Green-D,1,G-10244,3660,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
102,62146154,62146154,15:06:00,20240606,32,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
103,61946711,61946711,13:57:00,20240606,743,1,y1314,1314,,trip_updates (2024-06-06 18:11:20.441111+00:00)
104,62144800,62144800,15:00:00,20240606,26,1,y1662,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
105,61945668,61945668,14:22:00,20240606,28,1,y1210,1210,,trip_updates (2024-06-06 18:11:20.441111+00:00)
106,61394028,61394028,15:00:00,20240606,59,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
107,61391556,61391556,15:05:00,20240606,11,1,y1832,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
108,61946730,61946730,14:44:00,20240606,743,1,y1303,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
109,62216598,62216598,14:55:00,20240606,441442,0,y3358,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
110,ADDED-1581935283,ADDED-1581935283,14:02:17,20240606,Green-D,1,G-10245,3691-3860,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
111,61929112,61929112,14:10:00,20240606,225,0,y0836,0836,,trip_updates (2024-06-06 18:11:20.441111+00:00)
112,62145871,62145871,13:58:00,20240606,52,0,y1637,1637,,trip_updates (2024-06-06 18:11:20.441111+00:00)
113,62216575,62216575,14:39:00,20240606,441442,1,y2088,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
114,62146075,62146075,14:26:00,20240606,32,1,y1657,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
115,61870817,61870817,15:04:00,20240606,111,0,y2078,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
116,61804521,61804521,13:25:00,20240606,Green-E,0,G-10043,3617-3885,,trip_updates (2024-06-06 18:11:20.441111+00:00)
117,61849751,61849751,13:25:00,20240606,70,1,y2053,2053,,trip_updates (2024-06-06 18:11:20.441111+00:00)
118,62216038,62216038,14:31:00,20240606,116,0,y3356,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
119,61805221,61805221,14:08:00,20240606,Green-B,0,G-10213,3876-3672-3673,,trip_updates (2024-06-06 18:11:20.441111+00:00)
120,61940930,61940930,14:45:00,20240606,712,0,y3000,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
121,61391085,61391085,14:26:00,20240606,23,1,y1726,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
122,61392617,61392617,15:00:00,20240606,22,0,y1760,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
123,61392885,61392885,14:25:00,20240606,708,1,y1786,1786,,trip_updates (2024-06-06 18:11:20.441111+00:00)
124,61869008,61869008,15:07:00,20240606,100,0,y0888,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
125,61871046,61871046,14:50:00,20240606,95,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
126,61848353,61848353,15:01:00,20240606,71,0,y1989,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
127,61945741,61945741,15:05:00,20240606,749,1,y1289,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
128,61869081,61869081,14:20:00,20240606,430,0,y0865,0865,,trip_updates (2024-06-06 18:11:20.441111+00:00)
129,62145195,62145195,14:08:00,20240606,38,1,y1665,1665,,trip_updates (2024-06-06 18:11:20.441111+00:00)
130,61393229,61393229,14:20:00,20240606,17,1,y1757,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
131,61946402,61946402,14:59:00,20240606,741,0,y1334,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
132,61393333,61393333,14:55:00,20240606,44,0,y1859,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
133,61392605,61392605,14:33:00,20240606,15,0,y1796,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
134,61392418,61392418,14:42:00,20240606,15,1,y1907,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
135,62216654,62216654,15:05:00,20240606,450,1,y3303,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
136,61945696,61945696,14:42:00,20240606,749,1,y1277,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
137,61848225,61848225,14:10:00,20240606,86,1,y1987,1987,,trip_updates (2024-06-06 18:11:20.441111+00:00)
138,61392420,61392420,15:06:00,20240606,15,1,y1903,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
139,61392600,61392600,14:15:00,20240606,23,0,y1874,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
140,61805077,61805077,14:17:00,20240606,Green-D,1,G-10208,3883-3659,,trip_updates (2024-06-06 18:11:20.441111+00:00)
141,61394056,61394056,14:10:00,20240606,43,1,y3275,3275,,trip_updates (2024-06-06 18:11:20.441111+00:00)
142,61940828,61940828,15:00:00,20240606,713,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
143,61319196,61319196,14:36:00,20240606,Red,0,R-547CAC89,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
144,61319143,61319143,14:45:00,20240606,Red,1,R-547CB69D,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
145,62145862,62145862,14:07:00,20240606,52,1,y1611,1611,,trip_updates (2024-06-06 18:11:20.441111+00:00)
146,61319156,61319156,13:44:00,20240606,Red,0,R-547CB6AE,1719,,trip_updates (2024-06-06 18:11:20.441111+00:00)
147,61869177,61869177,14:30:00,20240606,411,1,y0845,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
148,61392599,61392599,14:15:00,20240606,44,0,y1884,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
149,61394061,61394061,13:30:00,20240606,10,0,y3200,3200,,trip_updates (2024-06-06 18:11:20.441111+00:00)
150,61870880,61870880,14:40:00,20240606,111,1,y2000,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
151,61805018,61805018,13:42:00,20240606,Green-D,1,G-10239,3716-3871,,trip_updates (2024-06-06 18:11:20.441111+00:00)
152,62216817,62216817,14:30:00,20240606,120,1,y3101,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
153,61804448,61804448,14:01:00,20240606,Green-C,1,G-10205,3868-3699,,trip_updates (2024-06-06 18:11:20.441111+00:00)
154,61869224,61869224,14:25:00,20240606,101,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
155,61946271,61946271,14:19:00,20240606,751,0,y1292,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
156,CR-660250-151,CR-660250-151,13:05:00,20240606,CR-Newburyport,0,1712,1712,,trip_updates (2024-06-06 18:11:20.441111+00:00)
157,61871034,61871034,13:45:00,20240606,109,0,y1986,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
158,61392221,61392221,14:00:00,20240606,44,1,y1850,1850,,trip_updates (2024-06-06 18:11:20.441111+00:00)
159,61946284,61946284,,,751,1,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
160,61848315,61848315,13:40:00,20240606,86,1,y2033,2033,,trip_updates (2024-06-06 18:11:20.441111+00:00)
161,61394083,61394083,13:55:00,20240606,553,1,y3276,3276,,trip_updates (2024-06-06 18:11:20.441111+00:00)
162,61946097,61946097,15:08:00,20240606,742,1,y1304,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
163,61848770,61848770,13:50:00,20240606,88,1,y2043,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
164,62216737,62216737,13:05:00,20240606,455,0,y3333,3333,,trip_updates (2024-06-06 18:11:20.441111+00:00)
165,61869347,61869347,14:30:00,20240606,134,1,y1433,1433,,trip_updates (2024-06-06 18:11:20.441111+00:00)
166,61929005,61929005,14:12:00,20240606,220,0,y0825,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
167,61946063,61946063,14:06:00,20240606,742,1,y1313,1313,,trip_updates (2024-06-06 18:11:20.441111+00:00)
168,61392151,61392151,14:49:00,20240606,1,1,y1868,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
169,62248841,62248841,14:44:00,20240606,Blue,1,B-547CB6C3,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
170,61394400,61394400,14:35:00,20240606,19,1,y3219,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
171,61805329,61805329,15:01:00,20240606,Green-B,0,G-10066,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
172,61871031,61871031,13:36:00,20240606,104,0,y2094,2094,,trip_updates (2024-06-06 18:11:20.441111+00:00)
173,61870269,61870269,14:35:00,20240606,90,0,y2012,2012,,trip_updates (2024-06-06 18:11:20.441111+00:00)
174,CR-670117-083,CR-670117-083,18:15:00,20240606,CR-Greenbush,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
175,61945936,61945936,15:06:00,20240606,39,0,y1256,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
176,61848264,61848264,14:25:00,20240606,86,1,y2021,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
177,62215995,62215995,13:57:00,20240606,114,0,y3341,3341,,trip_updates (2024-06-06 18:11:20.441111+00:00)
178,61805244,61805244,13:52:00,20240606,Green-B,0,G-10125,3828-3677,,trip_updates (2024-06-06 18:11:20.441111+00:00)
179,61392594,61392594,14:00:00,20240606,15,0,y1907,1907,,trip_updates (2024-06-06 18:11:20.441111+00:00)
180,62216432,62216432,14:20:00,20240606,429,1,y3112,3112,,trip_updates (2024-06-06 18:11:20.441111+00:00)
181,62216411,62216411,14:35:00,20240606,429,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
182,61870447,61870447,15:04:00,20240606,111,1,y3128,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
183,61848530,61848530,15:08:00,20240606,73,0,y3119,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
184,61391339,61391339,13:25:00,20240606,47,1,y1743,1743,,trip_updates (2024-06-06 18:11:20.441111+00:00)
185,61393318,61393318,14:20:00,20240606,45,0,y1902,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
186,62146070,62146070,14:19:00,20240606,32,0,y1645,1645,,trip_updates (2024-06-06 18:11:20.441111+00:00)
187,61391343,61391343,13:45:00,20240606,47,1,y1861,1861,,trip_updates (2024-06-06 18:11:20.441111+00:00)
188,62145395_2,62145395_2,15:03:00,20240606,21,0,y1685,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
189,61945620,61945620,14:08:00,20240606,28,0,y1211,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
190,62145906,62145906,14:39:00,20240606,32,0,y1616,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
191,61869209,61869209,14:40:00,20240606,101,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
192,61928699,61928699,15:10:00,20240606,210,1,y0791,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
193,62216736,62216736,14:50:00,20240606,455,0,y3334,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
194,61850072,61850072,15:10:00,20240606,78,0,y2019,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
195,61849365,61849365,13:48:00,20240606,77,0,y3133,3133,,trip_updates (2024-06-06 18:11:20.441111+00:00)
196,62216318,62216318,15:00:00,20240606,456,1,y1412,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
197,61394307,61394307,14:55:00,20240606,57,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
198,61391744,61391744,13:44:00,20240606,66,0,y1862,1862,,trip_updates (2024-06-06 18:11:20.441111+00:00)
199,61870099,61870099,14:40:00,20240606,105,1,y2026,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
200,CR-670120-086,CR-670120-086,14:20:00,20240606,CR-Greenbush,1,1858,1858,,trip_updates (2024-06-06 18:11:20.441111+00:00)
201,62216219,62216219,15:04:00,20240606,117,1,y3329,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
202,62216792,62216792,14:00:00,20240606,120,1,y3347,3347,,trip_updates (2024-06-06 18:11:20.441111+00:00)
203,62144970,62144970,14:05:00,20240606,40,0,y1687,1687,,trip_updates (2024-06-06 18:11:20.441111+00:00)
204,61392879,61392879,14:30:00,20240606,9,0,y1787,1787,,trip_updates (2024-06-06 18:11:20.441111+00:00)
205,62216701,62216701,13:20:00,20240606,455,1,y3334,3334,,trip_updates (2024-06-06 18:11:20.441111+00:00)
206,61849427,61849427,14:27:00,20240606,77,0,y2109,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
207,61946065,61946065,14:44:00,20240606,742,1,y1313,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
208,62144708,62144708,14:21:00,20240606,42,1,y1670,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
209,62145670,62145670,14:00:00,20240606,31,1,y1626,1626,,trip_updates (2024-06-06 18:11:20.441111+00:00)
210,62145271,62145271,14:30:00,20240606,30,1,y1710,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
211,61869208,61869208,14:40:00,20240606,95,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
212,61849385,61849385,14:01:00,20240606,77,1,y3157,3157,,trip_updates (2024-06-06 18:11:20.441111+00:00)
213,62216369,62216369,14:25:00,20240606,426,0,y3352,3352,,trip_updates (2024-06-06 18:11:20.441111+00:00)
214,62216412,62216412,14:35:00,20240606,429,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
215,61870144,61870144,14:26:00,20240606,110,1,y1938,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
216,61392348,61392348,14:35:00,20240606,16,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
217,61870040,61870040,14:23:00,20240606,95,1,y2116,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
218,61849325,61849325,14:18:00,20240606,69,1,y2015,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
219,61805105,61805105,13:36:00,20240606,Green-D,0,G-10209,3911-3922,,trip_updates (2024-06-06 18:11:20.441111+00:00)
220,61869438,61869438,14:20:00,20240606,137,1,y0896,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
221,61869508,61869508,14:30:00,20240606,94,0,y0867,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
222,61392612,61392612,14:45:00,20240606,23,0,y1840,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
223,61392588,61392588,13:46:00,20240606,23,0,y1827,1827,,trip_updates (2024-06-06 18:11:20.441111+00:00)
224,61870056,61870056,14:16:00,20240606,111,1,y0882,0882,,trip_updates (2024-06-06 18:11:20.441111+00:00)
225,61869335,61869335,14:28:00,20240606,101,1,y1409,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
226,61391859,61391859,15:05:00,20240606,501,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
227,61871412,61871412,14:35:00,20240606,112,1,y2090,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
228,62145513,62145513,14:15:00,20240606,28,0,y1704,1704,,trip_updates (2024-06-06 18:11:20.441111+00:00)
229,62145034,62145034,13:45:00,20240606,51,1,y1616,1616,,trip_updates (2024-06-06 18:11:20.441111+00:00)
